,timestamp,hero,villain,market,line,line_type,price,match_id,league,hero_score,villain_score
173,2022-11-04 16:31:55.246047,New Orleans Pelicans,Golden State Warriors,TOTAL,10.5,favorite,-110,golden-state-warriors-new-orleans-pelicans-202211042010,nba,,
174,2022-11-04 16:31:55.374618,L.A. Clippers,San Antonio Spurs,SPREAD,3.5,underdog,-110,l-a-clippers-san-antonio-spurs-202211042010,nba,,
175,2022-11-04 16:31:55.374618,San Antonio Spurs,L.A. Clippers,SPREAD,3.5,underdog,-110,l-a-clippers-san-antonio-spurs-202211042010,nba,,
176,2022-11-04 16:31:55.374618,L.A. Clippers,San Antonio Spurs,WIN,,,-165,l-a-clippers-san-antonio-spurs-202211042010,nba,,
177,2022-11-04 16:31:55.374618,San Antonio Spurs,L.A. Clippers,WIN,,,+140,l-a-clippers-san-antonio-spurs-202211042010,nba,,
178,2022-11-04 16:31:55.374618,L.A. Clippers,San Antonio Spurs,TOTAL,3.5,underdog,-110,l-a-clippers-san-antonio-spurs-202211042010,nba,,
179,2022-11-04 16:31:55.374618,San Antonio Spurs,L.A. Clippers,TOTAL,3.5,underdog,-110,l-a-clippers-san-antonio-spurs-202211042010,nba,,
180,2022-11-04 16:31:55.500924,Toronto Raptors,Dallas Mavericks,SPREAD,3.5,favorite,-110,toronto-raptors-dallas-mavericks-202211042040,nba,,
181,2022-11-04 16:31:55.500924,Dallas Mavericks,Toronto Raptors,SPREAD,3.5,favorite,-110,toronto-raptors-dallas-mavericks-202211042040,nba,,
182,2022-11-04 16:31:55.500924,Toronto Raptors,Dallas Mavericks,WIN,,,+135,toronto-raptors-dallas-mavericks-202211042040,nba,,
183,2022-11-04 16:31:55.500924,Dallas Mavericks,Toronto Raptors,WIN,,,-160,toronto-raptors-dallas-mavericks-202211042040,nba,,
184,2022-11-04 16:31:55.500924,Toronto Raptors,Dallas Mavericks,TOTAL,3.5,favorite,-110,toronto-raptors-dallas-mavericks-202211042040,nba,,
185,2022-11-04 16:31:55.500924,Dallas Mavericks,Toronto Raptors,TOTAL,3.5,favorite,-110,toronto-raptors-dallas-mavericks-202211042040,nba,,
186,2022-11-04 16:31:55.634199,Milwaukee Bucks,Minnesota Timberwolves,SPREAD,3.5,underdog,-110,milwaukee-bucks-minnesota-timberwolves-202211042200,nba,,
187,2022-11-04 16:31:55.634199,Minnesota Timberwolves,Milwaukee Bucks,SPREAD,3.5,underdog,-110,milwaukee-bucks-minnesota-timberwolves-202211042200,nba,,
188,2022-11-04 16:31:55.634199,Milwaukee Bucks,Minnesota Timberwolves,WIN,,,-160,milwaukee-bucks-minnesota-timberwolves-202211042200,nba,,
189,2022-11-04 16:31:55.634199,Minnesota Timberwolves,Milwaukee Bucks,WIN,,,+135,milwaukee-bucks-minnesota-timberwolves-202211042200,nba,,
190,2022-11-04 16:31:55.634199,Milwaukee Bucks,Minnesota Timberwolves,TOTAL,3.5,underdog,-110,milwaukee-bucks-minnesota-timberwolves-202211042200,nba,,
191,2022-11-04 16:31:55.634199,Minnesota Timberwolves,Milwaukee Bucks,TOTAL,3.5,underdog,-110,milwaukee-bucks-minnesota-timberwolves-202211042200,nba,,
192,2022-11-04 16:31:55.767412,Portland Trail Blazers,Phoenix Suns,SPREAD,12.0,favorite,-110,portland-trail-blazers-phoenix-suns-202211042200,nba,,
193,2022-11-04 16:31:55.767412,Phoenix Suns,Portland Trail Blazers,SPREAD,12.0,favorite,-110,portland-trail-blazers-phoenix-suns-202211042200,nba,,
194,2022-11-04 16:31:55.767412,Portland Trail Blazers,Phoenix Suns,WIN,,,+450,portland-trail-blazers-phoenix-suns-202211042200,nba,,
195,2022-11-04 16:31:55.767412,Phoenix Suns,Portland Trail Blazers,WIN,,,-650,portland-trail-blazers-phoenix-suns-202211042200,nba,,
196,2022-11-04 16:31:55.767412,Portland Trail Blazers,Phoenix Suns,TOTAL,12.0,favorite,-110,portland-trail-blazers-phoenix-suns-202211042200,nba,,
197,2022-11-04 16:31:55.767412,Phoenix Suns,Portland Trail Blazers,TOTAL,12.0,favorite,-110,portland-trail-blazers-phoenix-suns-202211042200,nba,,
198,2022-11-04 16:31:55.900322,Utah Jazz,Los Angeles Lakers,SPREAD,3.5,favorite,-110,utah-jazz-los-angeles-lakers-202211042230,nba,,
199,2022-11-04 16:31:55.900322,Los Angeles Lakers,Utah Jazz,SPREAD,3.5,favorite,-110,utah-jazz-los-angeles-lakers-202211042230,nba,,
200,2022-11-04 16:31:55.900322,Utah Jazz,Los Angeles Lakers,WIN,,,+135,utah-jazz-los-angeles-lakers-202211042230,nba,,
201,2022-11-04 16:31:55.900322,Los Angeles Lakers,Utah Jazz,WIN,,,-160,utah-jazz-los-angeles-lakers-202211042230,nba,,
202,2022-11-04 16:31:55.900322,Utah Jazz,Los Angeles Lakers,TOTAL,3.5,favorite,-110,utah-jazz-los-angeles-lakers-202211042230,nba,,
203,2022-11-04 16:31:55.900322,Los Angeles Lakers,Utah Jazz,TOTAL,3.5,favorite,-110,utah-jazz-los-angeles-lakers-202211042230,nba,,
204,2022-11-04 16:31:56.038372,Paulistano,Unifacisa,SPREAD,5.0,favorite,-120,paulistano-unifacisa-202211041830,nbb,,
205,2022-11-04 16:31:56.038372,Unifacisa,Paulistano,SPREAD,5.0,favorite,-110,paulistano-unifacisa-202211041830,nbb,,
206,2022-11-04 16:31:56.038372,Paulistano,Unifacisa,WIN,,,+165,paulistano-unifacisa-202211041830,nbb,,
207,2022-11-04 16:31:56.038372,Unifacisa,Paulistano,WIN,,,-210,paulistano-unifacisa-202211041830,nbb,,
208,2022-11-04 16:31:56.038372,Paulistano,Unifacisa,TOTAL,5.0,favorite,-120,paulistano-unifacisa-202211041830,nbb,,
209,2022-11-04 16:31:56.038372,Unifacisa,Paulistano,TOTAL,5.0,favorite,-110,paulistano-unifacisa-202211041830,nbb,,
210,2022-11-04 16:31:56.184060,SC Corinthians Paulista,São Paulo,SPREAD,7.5,favorite,-120,sc-corinthians-paulista-sao-paulo-202211051400,nbb,,
211,2022-11-04 16:31:56.184060,São Paulo,SC Corinthians Paulista,SPREAD,7.5,favorite,-110,sc-corinthians-paulista-sao-paulo-202211051400,nbb,,
212,2022-11-04 16:31:56.184060,SC Corinthians Paulista,São Paulo,WIN,,,+225,sc-corinthians-paulista-sao-paulo-202211051400,nbb,,
213,2022-11-04 16:31:56.184060,São Paulo,SC Corinthians Paulista,WIN,,,-310,sc-corinthians-paulista-sao-paulo-202211051400,nbb,,
214,2022-11-04 16:31:56.184060,SC Corinthians Paulista,São Paulo,TOTAL,7.5,favorite,-115,sc-corinthians-paulista-sao-paulo-202211051400,nbb,,
215,2022-11-04 16:31:56.184060,São Paulo,SC Corinthians Paulista,TOTAL,7.5,favorite,-115,sc-corinthians-paulista-sao-paulo-202211051400,nbb,,
216,2022-11-04 16:31:56.310700,Brisbane Bullets,Tasmania JackJumpers,SPREAD,2.0,favorite,-110,brisbane-bullets-tasmania-jackjumpers-202211050230,nbl,,
217,2022-11-04 16:31:56.310700,Tasmania JackJumpers,Brisbane Bullets,SPREAD,2.0,favorite,-120,brisbane-bullets-tasmania-jackjumpers-202211050230,nbl,,
218,2022-11-04 16:31:56.310700,Brisbane Bullets,Tasmania JackJumpers,WIN,,,+110,brisbane-bullets-tasmania-jackjumpers-202211050230,nbl,,
219,2022-11-04 16:31:56.310700,Tasmania JackJumpers,Brisbane Bullets,WIN,,,-145,brisbane-bullets-tasmania-jackjumpers-202211050230,nbl,,
220,2022-11-04 16:31:56.310700,Brisbane Bullets,Tasmania JackJumpers,TOTAL,2.0,favorite,-115,brisbane-bullets-tasmania-jackjumpers-202211050230,nbl,,
221,2022-11-04 16:31:56.310700,Tasmania JackJumpers,Brisbane Bullets,TOTAL,2.0,favorite,-115,brisbane-bullets-tasmania-jackjumpers-202211050230,nbl,,
222,2022-11-04 16:31:56.431474,Perth Wildcats,Adelaide 36ers,SPREAD,2.0,favorite,-110,perth-wildcats-adelaide-36ers-202211050500,nbl,,
223,2022-11-04 16:31:56.431474,Adelaide 36ers,Perth Wildcats,SPREAD,2.0,favorite,-120,perth-wildcats-adelaide-36ers-202211050500,nbl,,
224,2022-11-04 16:31:56.431474,Perth Wildcats,Adelaide 36ers,WIN,,,+110,perth-wildcats-adelaide-36ers-202211050500,nbl,,
225,2022-11-04 16:31:56.431474,Adelaide 36ers,Perth Wildcats,WIN,,,-145,perth-wildcats-adelaide-36ers-202211050500,nbl,,
226,2022-11-04 16:31:56.431474,Perth Wildcats,Adelaide 36ers,TOTAL,2.0,favorite,-120,perth-wildcats-adelaide-36ers-202211050500,nbl,,
227,2022-11-04 16:31:56.431474,Adelaide 36ers,Perth Wildcats,TOTAL,2.0,favorite,-110,perth-wildcats-adelaide-36ers-202211050500,nbl,,
228,2022-11-04 16:31:56.558625,Sydney Kings,New Zealand Breakers,SPREAD,2.5,underdog,-110,sydney-kings-new-zealand-breakers-202211052300,nbl,,
229,2022-11-04 16:31:56.558625,New Zealand Breakers,Sydney Kings,SPREAD,2.5,underdog,-120,sydney-kings-new-zealand-breakers-202211052300,nbl,,
230,2022-11-04 16:31:56.558625,Sydney Kings,New Zealand Breakers,WIN,,,-136,sydney-kings-new-zealand-breakers-202211052300,nbl,,
231,2022-11-04 16:31:56.558625,New Zealand Breakers,Sydney Kings,WIN,,,+109,sydney-kings-new-zealand-breakers-202211052300,nbl,,
232,2022-11-04 16:31:56.558625,Sydney Kings,New Zealand Breakers,TOTAL,2.5,underdog,-115,sydney-kings-new-zealand-breakers-202211052300,nbl,,
233,2022-11-04 16:31:56.558625,New Zealand Breakers,Sydney Kings,TOTAL,2.5,underdog,-115,sydney-kings-new-zealand-breakers-202211052300,nbl,,
234,2022-11-04 16:31:56.692292,Chorale Roanne,SLUC Nancy,SPREAD,3.0,favorite,-105,chorale-roanne-sluc-nancy-202211051500,lnb-pro-a,,
235,2022-11-04 16:31:56.692292,SLUC Nancy,Chorale Roanne,SPREAD,3.0,favorite,-115,chorale-roanne-sluc-nancy-202211051500,lnb-pro-a,,
236,2022-11-04 16:31:56.692292,Chorale Roanne,SLUC Nancy,WIN,,,+130,chorale-roanne-sluc-nancy-202211051500,lnb-pro-a,,
237,2022-11-04 16:31:56.692292,SLUC Nancy,Chorale Roanne,WIN,,,-155,chorale-roanne-sluc-nancy-202211051500,lnb-pro-a,,
238,2022-11-04 16:31:56.692292,Chorale Roanne,SLUC Nancy,TOTAL,3.0,favorite,-115,chorale-roanne-sluc-nancy-202211051500,lnb-pro-a,,
239,2022-11-04 16:31:56.692292,SLUC Nancy,Chorale Roanne,TOTAL,3.0,favorite,-105,chorale-roanne-sluc-nancy-202211051500,lnb-pro-a,,
240,2022-11-04 16:31:56.842873,Élan Béarnais,Cholet,SPREAD,7.0,favorite,-105,elan-bearnais-pau-lacq-orthez-cholet-202211051500,lnb-pro-a,,
241,2022-11-04 16:31:56.842873,Cholet,Élan Béarnais,SPREAD,7.0,favorite,-115,elan-bearnais-pau-lacq-orthez-cholet-202211051500,lnb-pro-a,,
242,2022-11-04 16:31:56.842873,Élan Béarnais,Cholet,WIN,,,+245,elan-bearnais-pau-lacq-orthez-cholet-202211051500,lnb-pro-a,,
243,2022-11-04 16:31:56.842873,Cholet,Élan Béarnais,WIN,,,-310,elan-bearnais-pau-lacq-orthez-cholet-202211051500,lnb-pro-a,,
244,2022-11-04 16:31:56.842873,Élan Béarnais,Cholet,TOTAL,7.0,favorite,-110,elan-bearnais-pau-lacq-orthez-cholet-202211051500,lnb-pro-a,,
245,2022-11-04 16:31:56.842873,Cholet,Élan Béarnais,TOTAL,7.0,favorite,-110,elan-bearnais-pau-lacq-orthez-cholet-202211051500,lnb-pro-a,,
246,2022-11-04 16:31:56.976005,Niners Chemnitz,ratiopharm Ulm,SPREAD,4.5,favorite,-110,niners-chemnitz-ratiopharm-ulm-202211051300,bundesliga,,
247,2022-11-04 16:31:56.976005,ratiopharm Ulm,Niners Chemnitz,SPREAD,4.5,favorite,-110,niners-chemnitz-ratiopharm-ulm-202211051300,bundesliga,,
248,2022-11-04 16:31:56.976005,Niners Chemnitz,ratiopharm Ulm,WIN,,,+161,niners-chemnitz-ratiopharm-ulm-202211051300,bundesliga,,
249,2022-11-04 16:31:56.976005,ratiopharm Ulm,Niners Chemnitz,WIN,,,-195,niners-chemnitz-ratiopharm-ulm-202211051300,bundesliga,,
250,2022-11-04 16:31:56.976005,Niners Chemnitz,ratiopharm Ulm,TOTAL,4.5,favorite,-115,niners-chemnitz-ratiopharm-ulm-202211051300,bundesliga,,
251,2022-11-04 16:31:56.976005,ratiopharm Ulm,Niners Chemnitz,TOTAL,4.5,favorite,-105,niners-chemnitz-ratiopharm-ulm-202211051300,bundesliga,,
252,2022-11-04 16:31:57.108753,s.Oliver Würzburg,BG Göttingen,SPREAD,5.0,favorite,-110,s-oliver-wurzburg-bg-gottingen-202211051300,bundesliga,,
253,2022-11-04 16:31:57.108753,BG Göttingen,s.Oliver Würzburg,SPREAD,5.0,favorite,-110,s-oliver-wurzburg-bg-gottingen-202211051300,bundesliga,,
254,2022-11-04 16:31:57.108753,s.Oliver Würzburg,BG Göttingen,WIN,,,+190,s-oliver-wurzburg-bg-gottingen-202211051300,bundesliga,,
255,2022-11-04 16:31:57.108753,BG Göttingen,s.Oliver Würzburg,WIN,,,-230,s-oliver-wurzburg-bg-gottingen-202211051300,bundesliga,,
256,2022-11-04 16:31:57.108753,s.Oliver Würzburg,BG Göttingen,TOTAL,5.0,favorite,-105,s-oliver-wurzburg-bg-gottingen-202211051300,bundesliga,,
257,2022-11-04 16:31:57.108753,BG Göttingen,s.Oliver Würzburg,TOTAL,5.0,favorite,-115,s-oliver-wurzburg-bg-gottingen-202211051300,bundesliga,,
258,2022-11-04 16:31:57.263789,Heidelberg,Telekom Baskets Bonn,SPREAD,11.5,favorite,-110,heidelberg-telekom-baskets-bonn-202211051530,bundesliga,,
259,2022-11-04 16:31:57.263789,Telekom Baskets Bonn,Heidelberg,SPREAD,11.5,favorite,-110,heidelberg-telekom-baskets-bonn-202211051530,bundesliga,,
260,2022-11-04 16:31:57.263789,Heidelberg,Telekom Baskets Bonn,WIN,,,+500,heidelberg-telekom-baskets-bonn-202211051530,bundesliga,,
261,2022-11-04 16:31:57.263789,Telekom Baskets Bonn,Heidelberg,WIN,,,-700,heidelberg-telekom-baskets-bonn-202211051530,bundesliga,,
262,2022-11-04 16:31:57.263789,Heidelberg,Telekom Baskets Bonn,TOTAL,11.5,favorite,-110,heidelberg-telekom-baskets-bonn-202211051530,bundesliga,,
263,2022-11-04 16:31:57.263789,Telekom Baskets Bonn,Heidelberg,TOTAL,11.5,favorite,-110,heidelberg-telekom-baskets-bonn-202211051530,bundesliga,,
264,2022-11-04 16:31:57.395625,Mitteldeutscher BC,Crailsheim Merlins,SPREAD,8.0,favorite,-105,mitteldeutscher-bc-crailsheim-merlins-202211051530,bundesliga,,
265,2022-11-04 16:31:57.395625,Crailsheim Merlins,Mitteldeutscher BC,SPREAD,8.0,favorite,-115,mitteldeutscher-bc-crailsheim-merlins-202211051530,bundesliga,,
266,2022-11-04 16:31:57.395625,Mitteldeutscher BC,Crailsheim Merlins,WIN,,,+275,mitteldeutscher-bc-crailsheim-merlins-202211051530,bundesliga,,
267,2022-11-04 16:31:57.395625,Crailsheim Merlins,Mitteldeutscher BC,WIN,,,-350,mitteldeutscher-bc-crailsheim-merlins-202211051530,bundesliga,,
268,2022-11-04 16:31:57.395625,Mitteldeutscher BC,Crailsheim Merlins,TOTAL,8.0,favorite,-105,mitteldeutscher-bc-crailsheim-merlins-202211051530,bundesliga,,
269,2022-11-04 16:31:57.395625,Crailsheim Merlins,Mitteldeutscher BC,TOTAL,8.0,favorite,-115,mitteldeutscher-bc-crailsheim-merlins-202211051530,bundesliga,,
270,2022-11-04 16:31:57.654351,Baskets Oldenburg,Skyliners Frankfurt,SPREAD,4.0,underdog,-110,baskets-oldenburg-skyliners-frankfurt-202211060900,bundesliga,,
271,2022-11-04 16:31:57.654351,Skyliners Frankfurt,Baskets Oldenburg,SPREAD,4.0,underdog,-110,baskets-oldenburg-skyliners-frankfurt-202211060900,bundesliga,,
272,2022-11-04 16:31:57.654351,Baskets Oldenburg,Skyliners Frankfurt,WIN,,,-175,baskets-oldenburg-skyliners-frankfurt-202211060900,bundesliga,,
273,2022-11-04 16:31:57.654351,Skyliners Frankfurt,Baskets Oldenburg,WIN,,,+153,baskets-oldenburg-skyliners-frankfurt-202211060900,bundesliga,,
274,2022-11-04 16:31:57.654351,Baskets Oldenburg,Skyliners Frankfurt,TOTAL,4.0,underdog,-110,baskets-oldenburg-skyliners-frankfurt-202211060900,bundesliga,,
275,2022-11-04 16:31:57.654351,Skyliners Frankfurt,Baskets Oldenburg,TOTAL,4.0,underdog,-110,baskets-oldenburg-skyliners-frankfurt-202211060900,bundesliga,,
276,2022-11-04 16:31:57.789676,Brose Bamberg,Rostock Seawolves,SPREAD,6.5,favorite,-115,brose-bamberg-rostock-seawolves-202211060900,bundesliga,,
277,2022-11-04 16:31:57.789676,Rostock Seawolves,Brose Bamberg,SPREAD,6.5,favorite,-105,brose-bamberg-rostock-seawolves-202211060900,bundesliga,,
278,2022-11-04 16:31:57.789676,Brose Bamberg,Rostock Seawolves,WIN,,,+210,brose-bamberg-rostock-seawolves-202211060900,bundesliga,,
279,2022-11-04 16:31:57.789676,Rostock Seawolves,Brose Bamberg,WIN,,,-260,brose-bamberg-rostock-seawolves-202211060900,bundesliga,,
280,2022-11-04 16:31:57.789676,Brose Bamberg,Rostock Seawolves,TOTAL,6.5,favorite,-110,brose-bamberg-rostock-seawolves-202211060900,bundesliga,,
281,2022-11-04 16:31:57.789676,Rostock Seawolves,Brose Bamberg,TOTAL,6.5,favorite,-110,brose-bamberg-rostock-seawolves-202211060900,bundesliga,,
282,2022-11-04 16:31:57.942925,Hamburg Towers,MHP Riesen Ludwigsburg,SPREAD,6.0,favorite,-110,hamburg-towers-mhp-riesen-ludwigsburg-202211060900,bundesliga,,
283,2022-11-04 16:31:57.942925,MHP Riesen Ludwigsburg,Hamburg Towers,SPREAD,6.0,favorite,-110,hamburg-towers-mhp-riesen-ludwigsburg-202211060900,bundesliga,,
284,2022-11-04 16:31:57.942925,Hamburg Towers,MHP Riesen Ludwigsburg,WIN,,,+200,hamburg-towers-mhp-riesen-ludwigsburg-202211060900,bundesliga,,
285,2022-11-04 16:31:57.942925,MHP Riesen Ludwigsburg,Hamburg Towers,WIN,,,-230,hamburg-towers-mhp-riesen-ludwigsburg-202211060900,bundesliga,,
286,2022-11-04 16:31:57.942925,Hamburg Towers,MHP Riesen Ludwigsburg,TOTAL,6.0,favorite,-115,hamburg-towers-mhp-riesen-ludwigsburg-202211060900,bundesliga,,
287,2022-11-04 16:31:57.942925,MHP Riesen Ludwigsburg,Hamburg Towers,TOTAL,6.0,favorite,-105,hamburg-towers-mhp-riesen-ludwigsburg-202211060900,bundesliga,,
288,2022-11-04 16:31:58.096152,Medi Bayreuth,Bayern Munich,SPREAD,14.5,favorite,-115,medi-bayreuth-bayern-munich-202211061200,bundesliga,,
289,2022-11-04 16:31:58.096152,Bayern Munich,Medi Bayreuth,SPREAD,14.5,favorite,-105,medi-bayreuth-bayern-munich-202211061200,bundesliga,,
290,2022-11-04 16:31:58.096152,Medi Bayreuth,Bayern Munich,WIN,,,+775,medi-bayreuth-bayern-munich-202211061200,bundesliga,,
291,2022-11-04 16:31:58.096152,Bayern Munich,Medi Bayreuth,WIN,,,-1100,medi-bayreuth-bayern-munich-202211061200,bundesliga,,
292,2022-11-04 16:31:58.096152,Medi Bayreuth,Bayern Munich,TOTAL,14.5,favorite,-115,medi-bayreuth-bayern-munich-202211061200,bundesliga,,
293,2022-11-04 16:31:58.096152,Bayern Munich,Medi Bayreuth,TOTAL,14.5,favorite,-105,medi-bayreuth-bayern-munich-202211061200,bundesliga,,
294,2022-11-04 16:31:58.298477,Donar Groningen,Apollo Amsterdam,SPREAD,17.0,underdog,-120,donar-groningen-apollo-amsterdam-202211051030,bnxt-league,,
295,2022-11-04 16:31:58.298477,Apollo Amsterdam,Donar Groningen,SPREAD,17.0,underdog,-120,donar-groningen-apollo-amsterdam-202211051030,bnxt-league,,
296,2022-11-04 16:31:58.298477,Donar Groningen,Apollo Amsterdam,WIN,,,-1800,donar-groningen-apollo-amsterdam-202211051030,bnxt-league,,
297,2022-11-04 16:31:58.298477,Apollo Amsterdam,Donar Groningen,WIN,,,+700,donar-groningen-apollo-amsterdam-202211051030,bnxt-league,,
298,2022-11-04 16:31:58.298477,Donar Groningen,Apollo Amsterdam,TOTAL,17.0,underdog,-120,donar-groningen-apollo-amsterdam-202211051030,bnxt-league,,
299,2022-11-04 16:31:58.298477,Apollo Amsterdam,Donar Groningen,TOTAL,17.0,underdog,-120,donar-groningen-apollo-amsterdam-202211051030,bnxt-league,,
300,2022-11-04 16:31:58.458947,Güssing/Jennersdorf,Mistelbach Mustangs,SPREAD,7.0,favorite,-115,gussing-jennersdorf-mistelbach-mustangs-202211051200,austria-2-liga,,
301,2022-11-04 16:31:58.458947,Mistelbach Mustangs,Güssing/Jennersdorf,SPREAD,7.0,favorite,-125,gussing-jennersdorf-mistelbach-mustangs-202211051200,austria-2-liga,,
302,2022-11-04 16:31:58.458947,Güssing/Jennersdorf,Mistelbach Mustangs,WIN,,,+220,gussing-jennersdorf-mistelbach-mustangs-202211051200,austria-2-liga,,
303,2022-11-04 16:31:58.458947,Mistelbach Mustangs,Güssing/Jennersdorf,WIN,,,-330,gussing-jennersdorf-mistelbach-mustangs-202211051200,austria-2-liga,,
304,2022-11-04 16:31:58.458947,Güssing/Jennersdorf,Mistelbach Mustangs,TOTAL,7.0,favorite,-125,gussing-jennersdorf-mistelbach-mustangs-202211051200,austria-2-liga,,
305,2022-11-04 16:31:58.458947,Mistelbach Mustangs,Güssing/Jennersdorf,TOTAL,7.0,favorite,-115,gussing-jennersdorf-mistelbach-mustangs-202211051200,austria-2-liga,,
306,2022-11-04 16:31:58.619563,BC Vienna,Vienna Timberwolves,SPREAD,16.5,underdog,-120,bc-vienna-vienna-timberwolves-202211051230,superliga,,
307,2022-11-04 16:31:58.619563,Vienna Timberwolves,BC Vienna,SPREAD,16.5,underdog,-120,bc-vienna-vienna-timberwolves-202211051230,superliga,,
308,2022-11-04 16:31:58.619563,BC Vienna,Vienna Timberwolves,WIN,,,-2500,bc-vienna-vienna-timberwolves-202211051230,superliga,,
309,2022-11-04 16:31:58.619563,Vienna Timberwolves,BC Vienna,WIN,,,+700,bc-vienna-vienna-timberwolves-202211051230,superliga,,
310,2022-11-04 16:31:58.619563,BC Vienna,Vienna Timberwolves,TOTAL,16.5,underdog,-120,bc-vienna-vienna-timberwolves-202211051230,superliga,,
311,2022-11-04 16:31:58.619563,Vienna Timberwolves,BC Vienna,TOTAL,16.5,underdog,-120,bc-vienna-vienna-timberwolves-202211051230,superliga,,
312,2022-11-04 16:31:58.783433,Fürstenfeld Panthers,Flyers Wels,SPREAD,18.5,favorite,-115,furstenfeld-panthers-flyers-wels-202211051230,superliga,,
313,2022-11-04 16:31:58.783433,Flyers Wels,Fürstenfeld Panthers,SPREAD,18.5,favorite,-125,furstenfeld-panthers-flyers-wels-202211051230,superliga,,
314,2022-11-04 16:31:58.783433,Fürstenfeld Panthers,Flyers Wels,WIN,,,+850,furstenfeld-panthers-flyers-wels-202211051230,superliga,,
315,2022-11-04 16:31:58.783433,Flyers Wels,Fürstenfeld Panthers,WIN,,,-2500,furstenfeld-panthers-flyers-wels-202211051230,superliga,,
316,2022-11-04 16:31:58.783433,Fürstenfeld Panthers,Flyers Wels,TOTAL,18.5,favorite,-120,furstenfeld-panthers-flyers-wels-202211051230,superliga,,
317,2022-11-04 16:31:58.783433,Flyers Wels,Fürstenfeld Panthers,TOTAL,18.5,favorite,-120,furstenfeld-panthers-flyers-wels-202211051230,superliga,,
318,2022-11-04 16:31:58.939636,Klosterneuburg Dukes,BBC Nord Dragonz,SPREAD,4.0,underdog,-125,klosterneuburg-dukes-bbc-nord-dragonz-202211051230,superliga,,
319,2022-11-04 16:31:58.939636,BBC Nord Dragonz,Klosterneuburg Dukes,SPREAD,4.0,underdog,-115,klosterneuburg-dukes-bbc-nord-dragonz-202211051230,superliga,,
320,2022-11-04 16:31:58.939636,Klosterneuburg Dukes,BBC Nord Dragonz,WIN,,,-205,klosterneuburg-dukes-bbc-nord-dragonz-202211051230,superliga,,
321,2022-11-04 16:31:58.939636,BBC Nord Dragonz,Klosterneuburg Dukes,WIN,,,+148,klosterneuburg-dukes-bbc-nord-dragonz-202211051230,superliga,,
322,2022-11-04 16:31:58.939636,Klosterneuburg Dukes,BBC Nord Dragonz,TOTAL,4.0,underdog,-120,klosterneuburg-dukes-bbc-nord-dragonz-202211051230,superliga,,
323,2022-11-04 16:31:58.939636,BBC Nord Dragonz,Klosterneuburg Dukes,TOTAL,4.0,underdog,-120,klosterneuburg-dukes-bbc-nord-dragonz-202211051230,superliga,,
324,2022-11-04 16:31:59.098682,Swans Gmunden,SKN Saint Pölten,SPREAD,9.5,underdog,-120,swans-gmunden-skn-saint-polten-202211051230,superliga,,
325,2022-11-04 16:31:59.098682,SKN Saint Pölten,Swans Gmunden,SPREAD,9.5,underdog,-120,swans-gmunden-skn-saint-polten-202211051230,superliga,,
326,2022-11-04 16:31:59.098682,Swans Gmunden,SKN Saint Pölten,WIN,,,-550,swans-gmunden-skn-saint-polten-202211051230,superliga,,
327,2022-11-04 16:31:59.098682,SKN Saint Pölten,Swans Gmunden,WIN,,,+300,swans-gmunden-skn-saint-polten-202211051230,superliga,,
328,2022-11-04 16:31:59.098682,Swans Gmunden,SKN Saint Pölten,TOTAL,9.5,underdog,-120,swans-gmunden-skn-saint-polten-202211051230,superliga,,
329,2022-11-04 16:31:59.098682,SKN Saint Pölten,Swans Gmunden,TOTAL,9.5,underdog,-120,swans-gmunden-skn-saint-polten-202211051230,superliga,,
330,2022-11-04 16:31:59.362176,Traiskirchen Lions,UBSC Graz,SPREAD,10.0,favorite,-125,traiskirchen-lions-ubsc-graz-202211051230,superliga,,
331,2022-11-04 16:31:59.362176,UBSC Graz,Traiskirchen Lions,SPREAD,10.0,favorite,-115,traiskirchen-lions-ubsc-graz-202211051230,superliga,,
332,2022-11-04 16:31:59.362176,Traiskirchen Lions,UBSC Graz,WIN,,,+350,traiskirchen-lions-ubsc-graz-202211051230,superliga,,
333,2022-11-04 16:31:59.362176,UBSC Graz,Traiskirchen Lions,WIN,,,-600,traiskirchen-lions-ubsc-graz-202211051230,superliga,,
334,2022-11-04 16:31:59.362176,Traiskirchen Lions,UBSC Graz,TOTAL,10.0,favorite,-125,traiskirchen-lions-ubsc-graz-202211051230,superliga,,
335,2022-11-04 16:31:59.362176,UBSC Graz,Traiskirchen Lions,TOTAL,10.0,favorite,-115,traiskirchen-lions-ubsc-graz-202211051230,superliga,,
